"일자","지점명","교과명","학생번호","학생명","tel1","tel2","tel3","유형명","순공시간","순공시간(HH:mm:ss)"
'2026-03-12',은평서대문,국어,396336,김민준,"010","3040","8957",자습,"3시간 20분 31초","03:19:31"
'2026-03-12',은평서대문,수학,396336,김민준,"010","3040","8957",자습,"5시간 41분 40초","04:40:40"
'2026-03-12',은평서대문,영어,396336,김민준,"010","3040","8957",자습,"0시간 23분 38초","00:22:38"
'2026-03-12',은평서대문,국어,395463,박예준,"010","5528","6473",인강,"3시간 32분 44초","02:31:44"
'2026-03-12',은평서대문,수학,395463,박예준,"010","5528","6473",단과,"3시간 49분 20초","02:49:20"
'2026-03-12',은평서대문,수학,395463,박예준,"010","5528","6473",자습,"2시간 12분 11초","02:12:11"
'2026-03-12',은평서대문,영어,395463,박예준,"010","5528","6473",단과,"2시간 6분 12초","02:06:12"
'2026-03-12',은평서대문,영어,395463,박예준,"010","5528","6473",자습,"2시간 30분 12초","01:30:12"
'2026-03-12',은평서대문,국어,395465,박예찬,"010","6763","2309",자습,"3시간 19분 24초","03:19:24"
'2026-03-12',은평서대문,수학,395465,박예찬,"010","6763","2309",자습,"4시간 2분 13초","04:02:13"
'2026-03-12',은평서대문,국어,391680,이지수,"010","9512","7613",자습,"6시간 57분 2초","05:57:02"
'2026-03-12',은평서대문,수학,391680,이지수,"010","9512","7613",인강,"1시간 36분 52초","00:35:52"
'2026-03-12',은평서대문,수학,391680,이지수,"010","9512","7613",자습,"3시간 37분 16초","02:37:16"
'2026-03-12',은평서대문,영어,391680,이지수,"010","9512","7613",인강,"1시간 37분 59초","00:36:59"
'2026-03-12',은평서대문,영어,391680,이지수,"010","9512","7613",자습,"1시간 14분 39초","01:13:39"
'2026-03-12',은평서대문,수학,396757,이해인,"010","6786","6859",자습,"1시간 56분 6초","00:56:06"
'2026-03-12',의정부,국어,383057,구민석,"010","9540","0588",자습,"11시간 27분 24초","11:27:24"
'2026-03-12',의정부,수학,383057,구민석,"010","9540","0588",자습,"10시간 53분 46초","09:52:46"
'2026-03-12',의정부,국어,395252,김보근,"010","9294","3516",인강,"10시간 19분 9초","10:19:09"
'2026-03-12',의정부,수학,395252,김보근,"010","9294","3516",자습,"2시간 25분 24초","02:25:24"
'2026-03-12',의정부,국어,396416,김은영,"010","3912","7790",자습,"4시간 37분 15초","03:37:15"
'2026-03-12',의정부,수학,396416,김은영,"010","3912","7790",자습,"5시간 18분 3초","05:18:03"
'2026-03-12',의정부,영어,396416,김은영,"010","3912","7790",자습,"2시간 21분 6초","02:21:06"
'2026-03-12',의정부,국어,393731,김태환,"010","2967","8248",자습,"1시간 3분 49초","01:02:49"
'2026-03-12',의정부,사회탐구,393731,김태환,"010","2967","8248",인강,"1시간 26분 3초","01:26:03"
'2026-03-12',의정부,수학,393731,김태환,"010","2967","8248",인강,"15시간 33분 10초","14:33:10"
'2026-03-12',의정부,영어,393731,김태환,"010","2967","8248",인강,"1시간 24분 5초","01:24:05"
'2026-03-12',의정부,영어,393731,김태환,"010","2967","8248",자습,"1시간 33분 21초","00:33:21"
'2026-03-12',의정부,국어,377967,김혜연,"010","3618","7104",인강,"3시간 57분 50초","02:56:50"
'2026-03-12',의정부,사회탐구,377967,김혜연,"010","3618","7104",인강,"4시간 31분 52초","03:30:52"
'2026-03-12',의정부,수학,377967,김혜연,"010","3618","7104",인강,"5시간 56분 4초","04:56:04"
'2026-03-12',의정부,영어,377967,김혜연,"010","3618","7104",인강,"1시간 4분 38초","01:03:38"
'2026-03-12',의정부,영어,377967,김혜연,"010","3618","7104",자습,"1시간 26분 58초","01:25:58"
'2026-03-12',의정부,수학,391623,문가원,"010","5937","7652",자습,"24시간 0분 0초","24:00:00"
'2026-03-12',의정부,국어,394407,박미래,"010","6345","5744",자습,"2시간 9분 3초","02:09:03"
'2026-03-12',의정부,사회탐구,394407,박미래,"010","6345","5744",자습,"2시간 14분 0초","02:14:00"
'2026-03-12',의정부,수학,394407,박미래,"010","6345","5744",자습,"5시간 17분 3초","05:17:03"
'2026-03-12',의정부,영어,394407,박미래,"010","6345","5744",자습,"2시간 27분 30초","02:26:30"
'2026-03-12',의정부,과학탐구,392068,신채린,"010","8339","1422",자습,"3시간 40분 45초","02:39:45"
'2026-03-12',의정부,국어,392068,신채린,"010","8339","1422",자습,"2시간 13분 25초","02:13:25"
'2026-03-12',의정부,수학,392068,신채린,"010","8339","1422",자습,"3시간 35분 47초","02:34:47"
'2026-03-12',의정부,수학,396023,안현,"010","3523","3068",자습,"5시간 60분 37초","04:59:37"
'2026-03-12',의정부,국어,396467,유영은,"010","4995","1416",자습,"13시간 36분 55초","12:35:55"
'2026-03-12',의정부,사회탐구,396467,유영은,"010","4995","1416",자습,"2시간 6분 20초","02:06:20"
'2026-03-12',의정부,수학,396467,유영은,"010","4995","1416",자습,"5시간 44분 59초","04:43:59"
'2026-03-12',의정부,영어,396467,유영은,"010","4995","1416",자습,"3시간 31분 39초","02:30:39"
'2026-03-12',의정부,국어,395839,윤채령,"010","4676","0730",자습,"2시간 49분 42초","01:48:42"
'2026-03-12',의정부,수학,395839,윤채령,"010","4676","0730",자습,"14시간 2분 40초","14:01:40"
'2026-03-12',의정부,수학,390961,이건희,"010","5365","7145",자습,"11시간 26분 28초","11:26:28"
'2026-03-12',의정부,영어,390961,이건희,"010","5365","7145",자습,"1시간 34분 20초","00:34:20"
'2026-03-12',의정부,한국사,390961,이건희,"010","5365","7145",자습,"2시간 13분 49초","02:12:49"
'2026-03-12',의정부,국어,393500,이동욱,"010","7794","1486",자습,"2시간 8분 13초","02:08:13"
'2026-03-12',의정부,사회탐구,393500,이동욱,"010","7794","1486",자습,"1시간 8분 36초","01:07:36"
'2026-03-12',의정부,수학,393500,이동욱,"010","7794","1486",자습,"5시간 58분 9초","04:58:09"
'2026-03-12',의정부,영어,393500,이동욱,"010","7794","1486",자습,"0시간 29분 37초","00:28:37"
'2026-03-12',의정부,국어,395882,이봄,"010","2825","6470",자습,"3시간 8분 38초","03:07:38"
'2026-03-12',의정부,수학,395882,이봄,"010","2825","6470",자습,"3시간 43분 45초","02:42:45"
'2026-03-12',의정부,영어,395882,이봄,"010","2825","6470",자습,"1시간 12분 15초","01:12:15"
'2026-03-12',의정부,국어,393086,이시연,"010","3042","0679",자습,"1시간 13분 1초","01:13:01"
'2026-03-12',의정부,수학,393086,이시연,"010","3042","0679",인강,"1시간 33분 48초","00:32:48"
'2026-03-12',의정부,수학,393086,이시연,"010","3042","0679",자습,"3시간 39분 58초","02:38:58"
'2026-03-12',의정부,영어,393086,이시연,"010","3042","0679",자습,"3시간 58분 58초","02:57:58"
'2026-03-12',의정부,수학,396026,이현재,"010","9527","8893",자습,"4시간 33분 46초","03:32:46"
'2026-03-12',의정부,국어,375900,장성상,"010","5915","2581",자습,"12시간 48분 54초","11:47:54"
'2026-03-12',의정부,수학,375900,장성상,"010","5915","2581",자습,"2시간 1분 11초","02:01:11"
'2026-03-12',의정부,영어,375900,장성상,"010","5915","2581",자습,"1시간 41분 40초","00:40:40"
'2026-03-12',의정부,수학,391920,정은우,"010","8635","3291",자습,"24시간 0분 0초","24:00:00"
'2026-03-12',의정부,국어,388595,차유진,"010","4343","4068",인강,"3시간 50분 24초","02:50:24"
'2026-03-12',의정부,국어,388595,차유진,"010","4343","4068",자습,"1시간 20분 18초","01:20:18"
'2026-03-12',의정부,수학,388595,차유진,"010","4343","4068",자습,"8시간 21분 31초","08:20:31"
'2026-03-12',의정부,영어,388595,차유진,"010","4343","4068",실모,"0시간 23분 22초","00:23:22"
'2026-03-12',의정부,영어,388595,차유진,"010","4343","4068",자습,"1시간 34분 3초","00:34:03"
'2026-03-12',이천기숙학원,수학,394571,고종민,"010","3882","1276",자습,"0시간 7분 24초","00:07:24"
'2026-03-12',이천기숙학원,영어,395888,김민서B,"010","8910","2925",단과,"2시간 40분 0초","01:40:00"
'2026-03-12',이천기숙학원,국어,392618,김민성,"010","4653","6766",자습,"1시간 14분 47초","01:13:47"
'2026-03-12',이천기숙학원,사회탐구,392618,김민성,"010","4653","6766",자습,"3시간 14분 9초","03:14:09"
'2026-03-12',이천기숙학원,수학,392618,김민성,"010","4653","6766",자습,"5시간 49분 50초","04:48:50"
'2026-03-12',이천기숙학원,국어,390294,김윤지,"010","3042","5086",자습,"2시간 58분 0초","01:58:00"
'2026-03-12',이천기숙학원,사회탐구,390294,김윤지,"010","3042","5086",인강,"1시간 13분 59초","01:12:59"
'2026-03-12',이천기숙학원,사회탐구,390294,김윤지,"010","3042","5086",자습,"0시간 6분 14초","00:06:14"
'2026-03-12',이천기숙학원,수학,390294,김윤지,"010","3042","5086",인강,"2시간 21분 14초","02:21:14"
'2026-03-12',이천기숙학원,수학,390294,김윤지,"010","3042","5086",자습,"11시간 39분 16초","10:39:16"
'2026-03-12',이천기숙학원,영어,390294,김윤지,"010","3042","5086",자습,"2시간 31분 25초","01:31:25"
'2026-03-12',이천기숙학원,과학탐구,390622,김현성,"010","2138","5704",자습,"2시간 59분 10초","01:59:10"
'2026-03-12',이천기숙학원,영어,390622,김현성,"010","2138","5704",자습,"6시간 46분 51초","05:45:51"
'2026-03-12',이천기숙학원,영어,390199,류민승,"010","3785","5675",단과,"1시간 0분 0초","01:00:00"
'2026-03-12',이천기숙학원,국어,393496,박재진,"010","6396","0362",인강,"15시간 15분 8초","15:15:08"
'2026-03-12',이천기숙학원,영어,393496,박재진,"010","6396","0362",자습,"1시간 32분 53초","00:31:53"
'2026-03-12',이천기숙학원,국어,394531,박정윤,"010","2245","9587",인강,"3시간 8분 22초","03:08:22"
'2026-03-12',이천기숙학원,국어,394531,박정윤,"010","2245","9587",자습,"0시간 22분 52초","00:21:52"
'2026-03-12',이천기숙학원,사회탐구,394531,박정윤,"010","2245","9587",인강,"2시간 16분 39초","02:15:39"
'2026-03-12',이천기숙학원,사회탐구,394531,박정윤,"010","2245","9587",자습,"0시간 27분 2초","00:27:02"
'2026-03-12',이천기숙학원,수학,394531,박정윤,"010","2245","9587",단과,"2시간 51분 4초","01:51:04"
'2026-03-12',이천기숙학원,수학,394531,박정윤,"010","2245","9587",자습,"10시간 16분 57초","10:15:57"
'2026-03-12',이천기숙학원,영어,394531,박정윤,"010","2245","9587",자습,"0시간 15분 26초","00:15:26"
'2026-03-12',이천기숙학원,국어,389850,오승연,"010","3258","6921",자습,"3시간 1분 41초","03:00:41"
'2026-03-12',이천기숙학원,수학,389850,오승연,"010","3258","6921",자습,"7시간 22분 25초","07:22:25"
'2026-03-12',이천기숙학원,수학,389608,옥재윤,,,,자습,"24시간 60분 59초","23:59:59"
'2026-03-12',이천기숙학원,수학,389608,옥재윤,"010","3066","3289",자습,"24시간 60분 59초","23:59:59"
'2026-03-12',이천기숙학원,국어,388520,이시온,"010","2129","6922",자습,"10시간 19분 55초","10:18:55"
'2026-03-12',이천기숙학원,수학,388520,이시온,"010","2129","6922",자습,"14시간 41분 4초","13:41:04"
'2026-03-12',이천기숙학원,국어,394465,이연수,"010","9235","2890",단과,"2시간 40분 56초","01:39:56"
'2026-03-12',이천기숙학원,국어,394465,이연수,"010","9235","2890",자습,"3시간 51분 38초","02:50:38"
'2026-03-12',이천기숙학원,사회탐구,394465,이연수,"010","9235","2890",인강,"3시간 51분 40초","02:50:40"
'2026-03-12',이천기숙학원,수학,394465,이연수,"010","9235","2890",인강,"3시간 51분 41초","02:50:41"
'2026-03-12',이천기숙학원,수학,394465,이연수,"010","9235","2890",자습,"1시간 29분 25초","01:29:25"
'2026-03-12',이천기숙학원,영어,394465,이연수,"010","9235","2890",자습,"2시간 11분 0초","02:11:00"
'2026-03-12',이천기숙학원,과학탐구,390349,이윤서A,,,,자습,"24시간 0분 0초","24:00:00"
'2026-03-12',이천기숙학원,과학탐구,390349,이윤서A,"010","3112","8956",자습,"24시간 0분 0초","24:00:00"
'2026-03-12',이천기숙학원,수학,388511,이윤후,"010","3034","0253",자습,"24시간 0분 0초","24:00:00"
'2026-03-12',이천기숙학원,수학,393064,이현준,"010","7343","4643",자습,"13시간 18분 9초","13:18:09"
'2026-03-12',이천기숙학원,수학,394622,장재훈,"010","2121","8379",자습,"23시간 58분 21초","22:58:21"
'2026-03-12',이천기숙학원,수학,388155,정무진,"010","5492","3248",자습,"0시간 0분 17초","00:00:17"
'2026-03-12',이천기숙학원,국어,393644,정민채,"010","4694","7582",자습,"3시간 48분 53초","02:47:53"
'2026-03-12',이천기숙학원,수학,393644,정민채,"010","4694","7582",자습,"7시간 14분 58초","07:13:58"
'2026-03-12',이천기숙학원,영어,393644,정민채,"010","4694","7582",자습,"2시간 40분 20초","01:40:20"
'2026-03-12',이천기숙학원,수학,392662,정하울,"010","3364","8401",자습,"1시간 60분 41초","00:59:41"
'2026-03-12',이천기숙학원,영어,392662,정하울,"010","3364","8401",단과,"0시간 0분 11초","00:00:11"
'2026-03-12',이천기숙학원,과학탐구,394620,최준혁B,"010","7282","3527",자습,"1시간 53분 27초","00:53:27"
'2026-03-12',이천기숙학원,국어,394620,최준혁B,"010","7282","3527",자습,"5시간 21분 0초","05:21:00"
'2026-03-12',이천기숙학원,수학,394620,최준혁B,"010","7282","3527",자습,"2시간 31분 17초","01:31:17"
'2026-03-12',이천기숙학원,국어,394968,최준형,"010","6317","0147",자습,"4시간 3분 13초","04:03:13"
'2026-03-12',이천기숙학원,사회탐구,394968,최준형,"010","6317","0147",자습,"8시간 0분 19초","08:00:19"
'2026-03-12',이천기숙학원,수학,394968,최준형,"010","6317","0147",자습,"8시간 14분 9초","08:14:09"
'2026-03-12',인천부평,국어,393482,김서윤,"010","7507","5862",자습,"3시간 45분 26초","02:45:26"
'2026-03-12',인천부평,사회탐구,393482,김서윤,"010","7507","5862",자습,"3시간 58분 23초","02:58:23"
'2026-03-12',인천부평,수학,393482,김서윤,"010","7507","5862",자습,"1시간 30분 2초","00:30:02"
'2026-03-12',인천부평,국어,390747,김윤웅,"010","4063","3150",자습,"11시간 7분 44초","11:06:44"
'2026-03-12',인천부평,국어,392336,김이영,"010","8706","9882",자습,"2시간 42분 34초","01:41:34"
'2026-03-12',인천부평,수학,392336,김이영,"010","8706","9882",자습,"4시간 56분 41초","03:55:41"
'2026-03-12',인천부평,국어,396093,박규연,"010","9072","1932",자습,"1시간 17분 44초","01:16:44"
'2026-03-12',인천부평,사회탐구,396093,박규연,"010","9072","1932",자습,"8시간 57분 9초","07:57:09"
'2026-03-12',인천부평,수학,396093,박규연,"010","9072","1932",자습,"5시간 18분 5초","05:18:05"
'2026-03-12',인천부평,영어,396093,박규연,"010","9072","1932",자습,"1시간 2분 3초","01:02:03"
'2026-03-12',인천부평,국어,392455,박시후,"010","8360","9985",자습,"4시간 42분 59초","03:41:59"
'2026-03-12',인천부평,수학,392455,박시후,"010","8360","9985",자습,"7시간 21분 59초","07:20:59"
'2026-03-12',인천부평,영어,392455,박시후,"010","8360","9985",자습,"2시간 12분 24초","02:12:24"
'2026-03-12',인천부평,국어,392119,백아림,"010","2878","1867",자습,"3시간 53분 36초","02:52:36"
'2026-03-12',인천부평,수학,392119,백아림,"010","2878","1867",자습,"4시간 18분 27초","04:18:27"
'2026-03-12',인천부평,영어,392119,백아림,"010","2878","1867",자습,"4시간 34분 41초","03:33:41"
'2026-03-12',인천부평,사회탐구,395622,서해원,"010","4355","1535",인강,"0시간 0분 20초","00:00:20"
'2026-03-12',인천부평,국어,394882,손건우,"010","2926","3046",자습,"4시간 10분 37초","04:09:37"
'2026-03-12',인천부평,수학,394882,손건우,"010","2926","3046",자습,"16시간 43분 59초","15:42:59"
